date,momentum,momentum_12_1,momentum_voltarget,quality,momentum_quality,momentum_quality_voltarget,sector_neutral_mom,sector_neutral_mom_vt,multi_factor,risk_parity,mean_reversion,low_vol,dual_ma,BENCH_SPY
2006-07-27,1.3868596871864065,3.0762904133528575,1.3178756833857286,2.5366616615966566,1.1486609956166105,1.1609436248670404,1.5468580821578617,1.3667242396256878,1.3570801833248973,2.084784381964233,2.5487348646748296,2.5129274893690052,1.875300605740922,0.9627701036889248
2006-07-28,1.4106768539022594,3.1241351808068605,1.3310603433641401,2.6355164982641077,1.1808102779707768,1.1770041342723154,1.5648605452473714,1.3758215899479107,1.3684048567186966,2.1034156757854006,2.5667299484766146,2.5306172582913864,1.896903034708293,0.9724196238641126
2006-07-31,1.4317441347988733,3.169784574315037,1.3426431608924456,2.6383513777087653,1.1983010241315513,1.1858936787687628,1.5709234622159094,1.3791797036572244,1.3679847204494247,2.0985120393766166,2.5750876771784434,2.5187398109606907,1.8970870657762058,0.9714317922297022
2006-08-01,1.407734893596186,3.0603429367801778,1.3293841393909243,2.608965656291839,1.1786562510937886,1.1760560687648165,1.5580279045904066,1.3719861239321038,1.3631608800753938,2.094850306353695,2.5556903668475948,2.5124667020989997,1.8895400280107355,0.9666451926710116
2006-08-02,1.4235600919131413,3.083371400902587,1.338095473674649,2.6755763115598215,1.177968882772709,1.1757118050841213,1.5748959538135956,1.3815878952496143,1.3659980633625515,2.0958662035735864,2.601967919585367,2.5043373737040984,1.8986639433381494,0.9731797448588749
2006-08-03,1.4219947793296073,3.1009698317782965,1.3372064681513676,2.6900300442982767,1.1884912552863323,1.1809300217102392,1.5821033695691544,1.3855940290017097,1.3763588382554006,2.10004379485276,2.636415093083883,2.5098237996974633,1.9033904390106628,0.9757631375135993
2006-08-04,1.3993883474222597,3.032139978120969,1.3243656577739273,2.693549755083544,1.1787297405571515,1.1758210803579057,1.5704170883772768,1.3787094398430941,1.3778125857934937,2.1055149100535204,2.626330891217406,2.5178930100510275,1.899586591372603,0.974091505942233
2006-08-07,1.394191973208678,3.020389324498983,1.3213768633020508,2.687999662909306,1.1786310507008593,1.1757654518686917,1.5643461818055675,1.375118034157953,1.3627022303900818,2.0951065121466006,2.6464696267354664,2.5132465868748035,1.8896327337617564,0.9718120614827117
2006-08-08,1.3754641880929235,2.9667848842727342,1.3105671002806178,2.6815022354903055,1.170189539996227,1.1713173546067428,1.5528115988314137,1.3682809615948006,1.3560184544350622,2.1015779354557034,2.623444836345865,2.5175572402020054,1.8843894324644743,0.9680886125892209
2006-08-09,1.3757074230580322,2.9741139553529288,1.3106684905907435,2.665987407648115,1.166350651185661,1.1692667423385386,1.546062693360257,1.3642381456389618,1.3473936149447396,2.099324357451798,2.5823345445713386,2.514344565147466,1.8769900011893221,0.9648215034997921
2006-08-10,1.3729866764666108,2.979982704692273,1.309009663088204,2.6808727905390977,1.165091874298554,1.1685859633436733,1.5470027886045172,1.3648030990209248,1.351377448183198,2.1092913534655615,2.6004116853127566,2.523615102057779,1.8847214566337422,0.9677851654075263
2006-08-11,1.3693845932894464,2.9369891094570537,1.3067454903257678,2.6467293108750103,1.152286369079064,1.161519068277161,1.5361872390393645,1.3578921344019594,1.3456294692788466,2.1017792333513596,2.5787459801737422,2.5165202221205636,1.874145326339417,0.9650494646461946
2006-08-14,1.3654421026776382,2.9461209355374196,1.3041043501749192,2.6578345151950655,1.153974848395122,1.1625551488394397,1.5367653289453447,1.358280379435419,1.3536132616005805,2.112701065224524,2.5988745683195136,2.5265669579826415,1.8786942619149605,0.9658096691432084
2006-08-15,1.3951517202175132,3.0536217919045447,1.3248332630001978,2.7265775295142336,1.1726425173495545,1.1743526139977882,1.5607986182675426,1.3767419567679693,1.3676171717071575,2.125276261597884,2.666648139314089,2.550518165696884,1.9059198401588908,0.9773589490406678
2006-08-16,1.4104916341100537,3.118506490415648,1.33534832798173,2.75600439031348,1.1830554480417783,1.1807859677616375,1.5705870580812038,1.3840256794647194,1.3710076925550938,2.123047149732416,2.7423086047079606,2.5501138517164406,1.9182821853450882,0.985488644737588
2006-08-17,1.4073685842279426,3.1294029883370156,1.3332005615687572,2.7579557086154254,1.182568970275525,1.18047235309678,1.5682805261023638,1.3822683632880064,1.3690072938594937,2.120131630798377,2.7659086815245124,2.5443185427964217,1.9175310167109105,0.9879962173480145
2006-08-18,1.4151517785631988,3.1567850521190715,1.3385010740992045,2.7629608125198843,1.1710766841655078,1.173071589609674,1.5755972465823276,1.3878098843534457,1.3718494130595322,2.131566993686054,2.786086890537562,2.553636138876344,1.922914894933583,0.9930109450576105
2006-08-21,1.407890255173318,3.124809378071246,1.3332972698148136,2.7409509702877903,1.1611749943178065,1.1664435688261028,1.5719548347419185,1.3849823004765294,1.3804848854611222,2.135900975647038,2.7981394442097196,2.5549527580429627,1.9185875723743928,0.9887558373292683
2006-08-22,1.4058846398732097,3.1179119094994987,1.331853492152325,2.730337109113183,1.1604271856056028,1.1659269898132407,1.5752645126246225,1.3875411405134521,1.3812174375477113,2.138762301653046,2.7979720808450463,2.563319633225848,1.9209510372474743,0.9886800172849703
2006-08-23,1.3859974754256288,3.0788710032237265,1.3175288064204664,2.7089098573468293,1.1521272621651018,1.160221847575051,1.561313249028191,1.3766267030268238,1.3666177402344264,2.127438995185167,2.7825478642636017,2.5503268882478545,1.9096621729648784,0.9859444835281413
2006-08-24,1.387217336740088,3.0721227395344957,1.3183869316090873,2.7121914250311274,1.1495490088251228,1.1583518205845966,1.5633940233451296,1.3781135503688604,1.374984948284711,2.138889464522876,2.788955263760583,2.5641570181766253,1.9132392489502295,0.9851085424890811
2006-08-25,1.3872672113100641,3.1018166636262534,1.3184101760987619,2.7196782716159653,1.1550188573263513,1.1623917613348425,1.561717347557186,1.376668937871161,1.3741872659004033,2.1353895892788057,2.793971344957371,2.557712735718003,1.9117918624078822,0.9863245022743967
2006-08-28,1.4041861048124473,3.1260635559819763,1.3306302332139341,2.7419620239535174,1.1655529505922289,1.1701460808997264,1.5782998526854293,1.390898126314617,1.3869704835947327,2.147549463123469,2.831440139441538,2.571675475842292,1.9268051382368865,0.9910356157977951
2006-08-29,1.4011246875335173,3.152103582760024,1.3280213944759565,2.7465659346621223,1.1690226606617637,1.1726727218993038,1.5816307224812078,1.3937428175546478,1.3895183671256315,2.1554753089164262,2.8335396856561235,2.5777356995789136,1.9334903120749871,0.9921753380275558
2006-08-30,1.400296687845674,3.1531256404926022,1.3272764763257547,2.7665691039549043,1.1735918378282828,1.1759513029878745,1.5838637934008413,1.3955921708851085,1.3938339336350587,2.1499291561622336,2.838688080156576,2.565625368229657,1.9358030638435297,0.9927831509157107
2006-08-31,1.40047766722249,3.160943910366088,1.3273564949319023,2.758179676961267,1.1718883322894897,1.1745576476388093,1.588679205553865,1.3998351818866512,1.3959755025888028,2.163490153454896,2.855267779880106,2.58417637502022,1.9405917544694329,0.992630759306852
2006-09-01,1.4143057223649962,3.204337596774824,1.3399359407525078,2.7640966943503247,1.1811826618823322,1.1819554136817434,1.5970750882716809,1.4072330580408214,1.3895880783093528,2.162882669422399,2.872926934232731,2.5818607856895905,1.9455614649337165,0.9985577491133146
2006-09-05,1.417014912227669,3.236922981481809,1.3423655025214651,2.779624843206921,1.190533535797051,1.1904718887505004,1.6051027606902426,1.4143064925270783,1.3900974645177522,2.151636383108278,2.8907519654931235,2.569657547152645,1.95142795918407,1.0004574253333347
2006-09-06,1.3949841000955872,3.1375329911563026,1.3222798963218763,2.766080143722885,1.1698651967465163,1.1697270756708964,1.5811119621175311,1.393167445848407,1.3843212849196729,2.143401592828544,2.7934287106803257,2.564683313168695,1.9291632298485544,0.9916435121882016
2006-09-07,1.3870153671938188,3.098139506290075,1.3150923340972176,2.7572650045978966,1.1569700463664672,1.1573662811921774,1.56740571888823,1.3810904441373018,1.369069642275168,2.134984700409563,2.7903796599156943,2.556217792916005,1.920595078332029,0.9870843727624048
2006-09-08,1.3956163337220884,3.128722923413233,1.3228607976276796,2.7922887893713066,1.1722108248817105,1.1716951755964797,1.5721598307494495,1.3852794415250025,1.3757849324315934,2.1426462250185976,2.7385035320552182,2.564995987688738,1.9344417303795156,0.9898956430612803
2006-09-11,1.3996457894081844,3.0878997739897347,1.3264649252365155,2.824917384923282,1.1858183096262949,1.1841005367434918,1.5706234319887253,1.3839256722862852,1.377995028118412,2.1488377195599013,2.70192709204859,2.5769679621718002,1.9380105384108834,0.9908835581979423
2006-09-12,1.4165077260606667,3.139794255259549,1.3424452309040908,2.8587450259842178,1.2035903134248886,1.2018467960701456,1.5853692802295989,1.3969187026489756,1.3937036181773632,2.153650068366698,2.7298949843270166,2.5784639967058176,1.9622668490058217,1.0006093994309366
2006-09-13,1.4130179508452478,3.1768330533411557,1.3391379195434285,2.8650201591478397,1.2029835832894777,1.2012409448422077,1.5872245845236868,1.3985534695766788,1.3974192845471163,2.1566829491326005,2.776673399792583,2.5901005854602137,1.9676651405838665,1.0046361285016192
2006-09-14,1.4160009351070775,3.18973982638682,1.341964937654577,2.8657245034241066,1.2024234153099154,1.2006815883203175,1.5851763217836021,1.3967486808973189,1.3905844909020828,2.152384022278854,2.74189172894366,2.584198718476586,1.9654340112967157,1.00471211555042
2006-09-15,1.4110669233522393,3.190452574434484,1.3372889020582674,2.928325548253641,1.2098659837525103,1.2081133754803626,1.5805422129697517,1.392665421966478,1.3870260401807069,2.1612705183054124,2.7213462228572585,2.596518617088745,1.9722688057531759,1.007070469637542
2006-09-18,1.3996834272913294,3.1824679302540226,1.3265005952126123,2.9242000075845938,1.2044822578459922,1.2027374484232092,1.5737618289183084,1.386691012464086,1.374154329455934,2.151346752024736,2.7716985770958096,2.584414840143946,1.9660629619013208,1.0084442486780594
2006-09-19,1.390696179310632,3.136848494443347,1.3179832479587485,2.9055839209751797,1.2028845639100612,1.2011420689019705,1.5715591603498784,1.3847501719562323,1.3803796929312697,2.1537544919043494,2.7279547766348924,2.584803865861547,1.9647856820772316,1.0059259042771984
2006-09-20,1.4061111889055435,3.1820088267329054,1.3325922795470049,2.923181577945346,1.2146641345732407,1.212904575714059,1.5791170341567398,1.391409652119451,1.382897958564388,2.164125788836639,2.714367474588168,2.5958019881963317,1.9799844436931862,1.0112677103056436
2006-09-21,1.3965566657094644,3.168376936688482,1.3235373172180598,2.9262830671824105,1.211285189870391,1.2095305257404743,1.5709634340919767,1.3842252588260866,1.3691969299860383,2.1589473824888024,2.7220809066478657,2.5855753209433785,1.9668992081038532,1.0063837471217862
2006-09-22,1.3838119761880747,3.136106246782179,1.3114589872855267,2.8999014215683943,1.205717438355722,1.2039708396541198,1.5646419548090116,1.3786552047390646,1.3743022419921291,2.1546918675441304,2.697666889859368,2.5766118687997555,1.9596749537897025,1.0033309048095254
2006-09-25,1.4116472949660819,3.151101862339649,1.3378389287830221,2.931067262530181,1.2295359643216222,1.2277548621740193,1.5801755762639678,1.3923423668412311,1.375148890322831,2.1753348377953374,2.7082583012638475,2.6001315815994914,1.9801741025313342,1.0110385801277213
2006-09-26,1.4166515661354668,3.168663811670634,1.3425815502611094,2.9382615848199185,1.2266906376747146,1.224913657258845,1.5930878438897311,1.4037197716925636,1.3749453354299503,2.183452621222236,2.7424980193806627,2.6084752631616928,1.989423577550958,1.0194338129841873
2006-09-27,1.408565878706567,3.164766367910267,1.3349186252181977,2.9482653788589213,1.2265430809093527,1.2247663142437752,1.5913596166856536,1.4021969763830362,1.3807342525207316,2.1962306291604254,2.76393181871162,2.6189253349143167,1.9906821317537549,1.0206551169135947
2006-09-28,1.4133584216466037,3.174829674615386,1.3394605887355078,2.9450858377051583,1.2297760788464491,1.2279946288696584,1.5930552040386254,1.4036910116938492,1.3761160174687839,2.193936864354091,2.781670236005482,2.6198316179200636,1.9970288277433266,1.0202730106110536
2006-09-29,1.4073282546666643,3.1779736112985835,1.333745710690834,2.9549830407875888,1.221736163951515,1.2199663605715716,1.5862183538788521,1.397666848128618,1.3770333425966423,2.1823651409724505,2.7672974702967355,2.6047172249316626,1.9859615036507485,1.0194338129841876
2006-10-02,1.4032136228609338,3.187710344888431,1.3298462135381492,2.9339874614662618,1.2146217095064722,1.2128622121041162,1.585069349832393,1.3966544245488666,1.3722204553758335,2.184432804331227,2.7642921167500005,2.606970067868836,1.9799876784402575,1.0156180106006159
2006-10-03,1.4234713888282517,3.1590987088904057,1.3490447966529953,2.9301419871726972,1.2268901900269107,1.2251129205400961,1.5894198384840657,1.4004877768403299,1.3873297189394727,2.198635323611406,2.780860272959298,2.6170871104334297,1.9887153180049608,1.0177550837214497
2006-10-04,1.4492867779531715,3.240979508162834,1.3735104210735976,2.99283699327451,1.2543150094256508,1.2524980124268756,1.6088815014104352,1.41763605974547,1.3978655893964627,2.2148073053676884,2.8226138963548526,2.6319634723220093,2.017109342527722,1.0296601667122498
2006-10-05,1.477179787886918,3.32321005949971,1.3999450373289237,3.0065228329026605,1.2553456604759623,1.2535271704791355,1.6237923440608006,1.430774471868313,1.3939151343285523,2.2127347889530213,2.84996409070531,2.631182644300362,2.0294786244728575,1.031644263708465
2006-10-06,1.4755994790561366,3.2892465221400937,1.3984473553790073,2.9755226505804933,1.2418090195599523,1.2400101387009683,1.6184839710696726,1.4260970975780345,1.3857544667188377,2.202914710211893,2.833338394653131,2.625260245239639,2.0201943435501546,1.0303468057257543
2006-10-09,1.47694081047129,3.324808756295537,1.3997185549130489,2.9855222328092794,1.2361257495581923,1.23433510146726,1.6221030596249029,1.4292859902558412,1.39209259364002,2.204096570330987,2.833879519871145,2.624272427973453,2.0274999537471823,1.030957708197212
